dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,0,0.038,0.044,0.0219,0.0184,0.0524,0.1039,4561367.2,15000,0,0,18,52,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,1,0.038,0.046,0.0227,0.0177,0.0585,0.1376,4391924.8,15000,0,0,18,53,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,2,0.036,0.044,0.0220,0.0177,0.0527,0.1286,4545785.6,15000,0,0,18,53,1,0.011,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,3,0.044,0.044,0.0221,0.0158,0.0635,0.0909,4526815.6,15000,0,0,18,53,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,4,0.039,0.042,0.0209,0.0159,0.0560,0.1381,4779176.2,15000,0,0,18,53,1,0.011,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,0,0.051,0.150,0.7497,0.5797,0.9927,25.2591,1333681.8,601728,0,0,1010,90,1,0.056,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,1,0.041,0.157,0.7837,0.6436,1.1619,21.1829,1275816.5,601728,0,0,1010,91,1,0.063,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,2,0.032,0.142,0.7077,0.6047,0.9390,16.5358,1412798.5,601728,0,0,1010,91,1,0.055,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,3,0.032,0.196,0.9815,0.8782,1.8439,14.0422,1018701.5,601728,0,0,1010,91,1,0.129,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,4,0.065,0.164,0.8216,0.6642,1.6706,19.7568,1216853.1,601728,0,0,1010,91,1,0.055,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,0,0.042,0.111,0.5532,0.3831,0.8592,24.1383,1807284.7,311877,0,0,546,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,1,0.037,0.106,0.5277,0.4069,0.8823,14.7866,1894577.4,311877,0,0,546,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,2,0.034,0.105,0.5228,0.4057,0.9320,14.0540,1912498.9,311877,0,0,546,74,1,0.022,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,3,0.033,0.105,0.5255,0.4020,0.9165,14.3841,1902823.1,311877,0,0,546,74,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,4,0.033,0.103,0.5158,0.3946,0.9263,13.6686,1938326.2,311877,0,0,546,74,1,0.024,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,0,0.037,0.042,0.2124,0.1709,0.5568,0.6029,4706188.0,14961,0,0,40,52,1,0.009,58083,62586
